ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
255.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,Grey,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,beige,88500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
256.0,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,Grey,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,9,2002,Benzin,400,blau,16600,"\"Ab MFK\"",2,Schaltgetriebe manuell
257.0,Renault,R5,R5 1400 Alpine Turbo,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo,Grey,Kleinwagen,1397,Zuzwil,null,Oldtimer,null,null,3,Vorderradantrieb,7,1982,Benzin,108,beige,124500,"\"Ab MFK\"",4,Schaltgetriebe manuell
258.0,Ferrari,575M,575M,575M,FERRARI 575M,Grey,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,schwarz,15900,"\"Ab MFK\"",2,Automatik-Getriebe
259.0,Lancia,DELTA,Delta HF Integrale Evo,Delta HF Integrale Evo,LANCIA Delta HF Integrale Evo,Grey,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1992,Benzin,177,mehrfarbig,155000,"\"Ab MFK\"",5,Schaltgetriebe manuell
26.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Other,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1994,Benzin,394,grau,48700,"\"Ab MFK\"",2,Automat
260.0,Bentley,ARNAGE,Arnage R,Arnage R,BENTLEY Arnage R,Grey,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,4,2005,Benzin,405,mehrfarbig,145000,"\"Ab MFK\"",5,Automat
261.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,Grey,Coupé,4966,Zuzwil,270 g/km,Neu,G,11.4 l/100km,2,Hinterradantrieb,1,2005,Benzin,306,schwarz,165,"\"Ab MFK\"",4,Automat sequentiell
262.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,Grey,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,schwarz,47400,"\"Ab MFK\"",5,Automat
263.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Grey,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,6,2003,Benzin,450,beige,68700,"\"Ab MFK\"",5,Automat sequentiell
264.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Grey,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,8,2008,Benzin,500,braun,28000,"\"Ab MFK\"",5,Automat
265.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Grey,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,anthrazit,20000,"\"Ab MFK\"",2,Automat
266.0,Audi,RS6,RS6 Avant 5.0 V10 quattro MTM,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM,Grey,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2008,Benzin,580,schwarz,24600,"\"Ab MFK\"",5,Automat
267.0,AUSTIN-HEALEY,"",100/Six BN6 Roadster,100/Six BN6 Roadster,AUSTIN-HEALEY 100/Six BN6 Roadster,Grey,Cabriolet,2912,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1959,Benzin,130,schwarz,16900,"\"Ab MFK\"",2,Schaltgetriebe manuell
268.0,Ruf,"",CTR 2 Sport,CTR 2 Sport,RUF CTR 2 Sport,Grey,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Allrad,10,1997,Benzin,580,schwarz,20900,null,2,Schaltgetriebe manuell
269.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Grey,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2002,Benzin,420,blau,52900,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
27.0,Bentley,TURBO,Turbo R,Turbo R,BENTLEY Turbo R,Other,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1990,Benzin,320,blau,112500,"\"Ab MFK\"",5,Automat
270.0,Porsche,911,911 Carrera S Cabrio,911 Carrera S Cabrio,PORSCHE 911 Carrera S Cabrio,Grey,Cabriolet,3824,Zuzwil,280 g/km,Occasion,G,11.6 l/100km,2,Hinterradantrieb,3,2006,Benzin,355,schwarz,29500,"\"Ab MFK\"",2,Schaltgetriebe manuell
271.0,BMW,535,535i Touring,535i Touring,BMW 535i Touring,Grey,Kombi,2979,Zuzwil,179 g/km,Occasion,F,7.7 l/100km,5,Hinterradantrieb,7,2011,Benzin,306,beige,76500,"\"Ab MFK\"",5,Automat sequentiell
272.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Grey,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2003,Benzin,420,blau,63300,"\"Ab MFK\"",4,Schaltgetriebe manuell
273.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Grey,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,9,2004,Benzin,450,schwarz,31000,"\"Ab MFK\"",5,Automat sequentiell
274.0,Toyota,CELICA,Celica 2800 i Supra,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,Grey,Coupé,2759,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1983,Benzin,170,grau,158000,"\"Ab MFK\"",5,Schaltgetriebe manuell
275.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Grey,Coupé,3600,Zuzwil,null,Occasion,null,15.7 l/100km,2,Allrad,5,1996,Benzin,408,schwarz,88100,null,2,Schaltgetriebe manuell
276.0,Renault,Alpine A110,Alpine A110 1600 SX,1600 SX,RENAULT Alpine A110 1600 SX,Grey,Coupé,1635,Zuzwil,null,Occasion,null,null,2,null,6,1977,Benzin,120,null,41400,"\"Ab MFK\"",2,Schaltgetriebe
277.0,MERCEDES-BENZ,SL 350,SL 350,SL 350,MERCEDES-BENZ SL 350,Grey,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,mehrfarbig,105300,"\"Ab MFK\"",2,Automat
278.0,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,Grey,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,grau,54600,"\"Ab MFK\"",5,Automat
279.0,Porsche,PANAMERA,Panamera Turbo 4.8,Panamera Turbo 4.8,PORSCHE Panamera Turbo 4.8,Grey,Limousine,4806,Zuzwil,270 g/km,Occasion,G,11.5 l/100km,5,Allrad,1,2010,Benzin,500,schwarz,47500,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
28.0,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,Other,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,schwarz,89500,"\"Ab MFK\"",4,Automat
280.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Grey,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,schwarz,59900,"\"Ab MFK\"",5,Automat sequentiell
281.0,BMW,540,540i Touring,540i Touring,BMW 540i Touring,Grey,Kombi,4398,Zuzwil,308 g/km,Occasion,G,13.0 l/100km,5,Hinterradantrieb,1,1998,Benzin,286,schwarz,85800,"\"Ab MFK\"",5,Automat
282.0,Maserati,SPYDER GT,Spyder GT,Spyder GT,MASERATI Spyder GT,Grey,Cabriolet,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,6,2003,Benzin,390,schwarz,50300,"\"Ab MFK\"",2,Automatik-Getriebe
283.0,Maserati,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,Grey,Coupé,4244,Zuzwil,400 g/km,Occasion,G,17.5 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,braun,114800,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
284.0,Lamborghini,HURACAN,Huracan LP610-4 Coupé,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,Grey,Coupé,5204,Zuzwil,290 g/km,Neu,G,12.5 l/100km,2,Allrad,7,2015,Benzin,610,schwarz,300,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
285.0,Aston Martin,Virage,Virage,Virage,ASTON MARTIN Virage,Grey,Coupé,5338,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1991,Benzin,310,grün,68800,"\"Ab MFK\"",4,Automatik-Getriebe
286.0,Fiat,PUNTO,Punto 1.8 16V HGT,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,Grey,Kleinwagen,1747,Zuzwil,197 g/km,Occasion,G,8.3 l/100km,3,Vorderradantrieb,5,2004,Benzin,131,anthrazit,75200,"\"Ab MFK\"",5,Schaltgetriebe manuell
287.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Grey,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,4,2003,Benzin,450,schwarz,32900,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
288.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Grey,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,grau,100200,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
289.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,Grey,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,1,2001,Benzin,286,grau,113000,"\"Ab MFK\"",5,Automat sequentiell
29.0,Giottiline,"",Therry T22,Therry T22,GIOTTILINE Therry T22,Other,Wohnkabine,2198,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,4,2014,Diesel,131,mehrfarbig,200,"\"Ab MFK\"",4,Schaltgetriebe
290.0,Ferrari,612,612,612,FERRARI 612,Grey,Coupé,5748,Zuzwil,470 g/km,Occasion,G,20.5 l/100km,2,Hinterradantrieb,2,2008,Benzin,540,schwarz,37000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
291.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Grey,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,36700,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
292.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Grey,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,7,2000,Benzin,420,blau,69200,"\"Ab MFK\"",4,Automatik-Getriebe
293.0,MERCEDES-BENZ,S 55 AMG,S 55 AMG,S 55 AMG,MERCEDES-BENZ S 55 AMG,Grey,Limousine,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,4,Hinterradantrieb,7,2001,Benzin,360,schwarz,205500,"\"Ab MFK\"",5,Automat
294.0,Audi,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,Grey,Coupé,4163,Zuzwil,325 g/km,Occasion,G,13.6 l/100km,2,Allrad,6,2007,Benzin,420,schwarz,65000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
295.0,MERCEDES-BENZ,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,Grey,Coupé,6209,Zuzwil,369 g/km,Occasion,G,15.3 l/100km,2,Hinterradantrieb,7,2008,Benzin,507,schwarz,36000,"\"Ab MFK\"",2,Automat sequentiell
296.0,Bentley,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,Grey,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,2,2007,Benzin,560,mehrfarbig,58000,"\"Ab MFK\"",4,Automat
297.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Grey,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2004,Benzin,450,schwarz,93500,"\"Ab MFK\"",5,Automat sequentiell
298.0,Ferrari,F550,F550 Maranello,F550 Maranello,FERRARI F550 Maranello,Grey,Coupé,5474,Zuzwil,530 g/km,Occasion,null,22.9 l/100km,2,Hinterradantrieb,5,1997,Benzin,485,schwarz,62000,"\"Ab MFK\"",2,Schaltgetriebe manuell
299.0,Aston Martin,DBS,DBS Coupé,DBS Coupé,ASTON MARTIN DBS Coupé,Grey,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,"\"Ab MFK\"",2,Schaltgetriebe manuell
3.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Other,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,beige,38500,"\"Ab MFK\"",5,Automat sequentiell
30.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,Other,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,4,1998,Benzin,320,schwarz,48300,"\"Ab MFK\"",0,Automat
300.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,Grey,Limousine,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,9,1999,Benzin,299,schwarz,112800,"\"Ab MFK\"",5,Automat
301.0,MERCEDES-BENZ,E 500,E 500 Limited,E 500 Limited,MERCEDES-BENZ E 500 Limited,Grey,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1994,Benzin,320,schwarz,206000,"\"Ab MFK\"",4,Automat
302.0,MERCEDES-BENZ,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,Grey,Coupé,5981,Zuzwil,357 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,1,2006,Benzin,612,schwarz,19800,"\"Ab MFK\"",4,Automat sequentiell
303.0,MERCEDES-BENZ,SL 500,SL 500 Special Edition,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition,Grey,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,320,schwarz,55200,"\"Ab MFK\"",2,Automat
304.0,Lamborghini,GALLARDO,Gallardo LP560-4 Coupé,Gallardo LP560-4 Coupé,LAMBORGHINI Gallardo LP560-4 Coupé,Grey,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2009,Benzin,560,schwarz,24000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
305.0,Porsche,BOXSTER,Boxster S 3.4,Boxster S 3.4,PORSCHE Boxster S 3.4,Grey,Cabriolet,3387,Zuzwil,254 g/km,Occasion,G,10.6 l/100km,2,Hinterradantrieb,2,2007,Benzin,295,schwarz,68900,"\"Ab MFK\"",2,Schaltgetriebe manuell
306.0,VW,PHAETON,Phaeton 4.2 V8 4Motion,Phaeton 4.2 V8 4Motion,VW Phaeton 4.2 V8 4Motion,Grey,Limousine,4172,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Allrad,11,2003,Benzin,335,schwarz,119000,"\"Ab MFK\"",5,Automat sequentiell
307.0,Ferrari,612,612,612,FERRARI 612,Grey,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,null,45000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
308.0,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,Grey,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,6,2008,Benzin,580,schwarz,14000,"\"Ab MFK\"",5,Automat
309.0,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,Grey,Coupé,3387,Zuzwil,290 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2001,Benzin,300,beige,135800,"\"Ab MFK\"",4,Automat
31.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Other,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,11,2001,Benzin,420,schwarz,47600,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
310.0,Renault,"",R8 Gordini,R8 Gordini,RENAULT R8 Gordini,Grey,Kleinwagen,0,Zuzwil,null,Oldtimer,null,null,0,null,4,1969,null,0,schwarz,45000,"\"Ab MFK\"",0,Schaltgetriebe
311.0,MERCEDES-BENZ,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,Grey,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,1999,Benzin,306,grau,32700,"\"Ab MFK\"",5,Automat
312.0,BMW,323,323i Sport Edition,323i Sport Edition,BMW 323i Sport Edition,Grey,Limousine,2494,Zuzwil,221 g/km,Occasion,null,9.2 l/100km,4,Hinterradantrieb,7,1997,Benzin,170,mehrfarbig,82500,"\"Ab MFK\"",5,Schaltgetriebe manuell
313.0,MERCEDES-BENZ,CL 500,CL 500 4Matic,CL 500 4Matic,MERCEDES-BENZ CL 500 4Matic,Grey,Coupé,4663,Zuzwil,242 g/km,Occasion,G,10.1 l/100km,2,Allrad,1,2011,Benzin,435,beige,79500,"\"Ab MFK\"",4,Automat sequentiell
314.0,VW,BEETLE,BEETLE New Beetle Cup,New Beetle Cup,VW BEETLE New Beetle Cup,Grey,Limousine,2792,Zuzwil,null,Occasion,null,null,2,Vorderradantrieb,9,2000,Benzin,204,null,1,"\"Rennwagen\"",2,Schaltgetriebe
315.0,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,Grey,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,4,2003,Benzin,450,schwarz,127000,"\"Ab MFK\"",5,Automat sequentiell
316.0,MERCEDES-BENZ,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,Grey,Limousine,4973,Zuzwil,353 g/km,Occasion,null,15.4 l/100km,4,Hinterradantrieb,6,1998,Benzin,320,schwarz,128800,"\"Ab MFK\"",5,Automat
317.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Grey,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,6,2002,Benzin,476,rot,6000,"\"Ab MFK\"",2,Automat
318.0,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,Grey,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,11,2002,Benzin,450,beige,38500,"\"Ab MFK\"",5,Automat sequentiell
319.0,MG,MGC,C GT,GT,MG MGC GT,Grey,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,mehrfarbig,48800,"\"Ab MFK\"",4,Schaltgetriebe
32.0,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,Other,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,9,1997,Benzin,300,schwarz,125400,null,5,Automat
320.0,Porsche,924,924,null,PORSCHE 924,Grey,Coupé,1983,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1978,Benzin,125,braun,51000,"\"Ab MFK\"",4,Schaltgetriebe manuell
321.0,Ford,"",T - Roadster,T - Roadster,FORD T - Roadster,Grey,Coupé,2884,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1927,Benzin,0,schwarz,1,null,2,Schaltgetriebe
322.0,MERCEDES-BENZ,CLK 430,CLK 430 Elégance,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,Grey,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,grau,100,"\"Ab MFK\"",4,Automat
323.0,VW,GOLF,Golf 2.0 TSI R 4Motion,Golf 2.0 TSI R 4Motion,VW Golf 2.0 TSI R 4Motion,Grey,Limousine,1984,Zuzwil,199 g/km,Occasion,G,8.5 l/100km,5,Allrad,3,2011,Benzin,270,schwarz,36300,"\"Ab MFK\"",5,Schaltgetriebe manuell
324.0,Porsche,911,911 Carrera RS Clubsport/993 GT2,911 Carrera RS Clubsport/993 GT2,PORSCHE 911 Carrera RS Clubsport/993 GT2,Grey,Coupé,3744,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,300,schwarz,91000,"\"Ab MFK\"",2,Schaltgetriebe manuell
325.0,Land Rover,DEFENDER,Defender 90 2.4Td4 SW,Defender 90 2.4Td4 SW,LAND ROVER Defender 90 2.4Td4 SW,Grey,Kombi,2402,Zuzwil,266 g/km,Occasion,null,10.0 l/100km,3,Allrad,2,2011,Diesel,122,schwarz,50400,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe manuell
326.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,Grey,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,612,schwarz,39800,"\"Ab MFK\"",5,Automat sequentiell
327.0,MERCEDES-BENZ,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,Grey,SUV / Geländewagen,6209,Zuzwil,392 g/km,Occasion,G,16.5 l/100km,5,Allrad,3,2009,Benzin,510,schwarz,88500,"\"Ab MFK\"",5,Automat sequentiell
328.0,Audi,S6,S6 quattro 4.2,S6 quattro 4.2,AUDI S6 quattro 4.2,Grey,Limousine,4170,Zuzwil,366 g/km,Occasion,null,15.4 l/100km,4,Allrad,5,1998,Benzin,290,grau,54500,"\"Ab MFK\"",5,Schaltgetriebe manuell
329.0,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,Grey,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,400,rot,41500,"\"Ab MFK\"",2,Automatik-Getriebe
33.0,MERCEDES-BENZ,SLR,SLR 730PS,730PS,MERCEDES-BENZ SLR 730PS,Other,Coupé,5439,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2004,Benzin,730,rot,34500,"\"Ab MFK\", \"Tuning\"",2,Automatik-Getriebe
330.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,Grey,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,schwarz,45500,"\"Ab MFK\"",2,Automat
331.0,Porsche,911,911 Carrera Targa,911 Carrera Targa,PORSCHE 911 Carrera Targa,Grey,Cabriolet,3596,Zuzwil,269 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,1,2002,Benzin,320,schwarz,128000,"\"Ab MFK\"",4,Schaltgetriebe manuell
332.0,Renault,Alpine A110,Alpine A110 1600S VC,1600S VC,RENAULT Alpine A110 1600S VC,Grey,Coupé,1605,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,7,1972,Benzin,124,schwarz,34900,"\"Ab MFK\"",2,Schaltgetriebe
333.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,Grey,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1993,Benzin,394,grau,75900,"\"Ab MFK\"",2,Automat
334.0,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,Grey,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,8,2001,Benzin,420,schwarz,74100,"\"Ab MFK\"",4,Automatik-Getriebe
335.0,MERCEDES-BENZ,S-CLASS,S 55 L AMG,S 55 L AMG,MERCEDES-BENZ S 55 L AMG,Grey,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,500,schwarz,73900,"\"Ab MFK\", \"Tuning\"",5,Automat
336.0,BMW,M3,M3,M3,BMW M3,Grey,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,schwarz,1600,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
337.0,BMW,740,740i,740i,BMW 740i,Grey,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1995,Benzin,286,beige,89200,"\"Ab MFK\"",5,Automat
338.0,Lamborghini,GALLARDO,Gallardo LP560-4 Spyder,Gallardo LP560-4 Spyder,LAMBORGHINI Gallardo LP560-4 Spyder,Grey,Cabriolet,5204,Zuzwil,330 g/km,Occasion,G,13.8 l/100km,2,Allrad,4,2011,Benzin,560,schwarz,4900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
339.0,Dodge,VIPER,VIPER,null,DODGE VIPER,Grey,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,grau,37900,"\"Ab MFK\"",2,Schaltgetriebe
34.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,Other,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,612,schwarz,97300,"\"Ab MFK\"",5,Automat sequentiell
340.0,MERCEDES-BENZ,E 500,E 500 Avantgarde,E 500 Avantgarde,MERCEDES-BENZ E 500 Avantgarde,Grey,Limousine,4966,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,5,2003,Benzin,306,beige,29200,"\"Ab MFK\"",5,Automat sequentiell
